uid,fold,grade,markers,words,pred
94b4795639ea758893b3b5b63d4d358c,3,3,8.0,375,0
2fa22f388e78cbe4b1d3c8c973b112d5,3,3,0.0,542,0
f7f503a8c58895761011e818722c7415,3,4,6.153846153846154,325,0
a7099d738f174e47bae95c02f338737c,3,5,1.4144271570014144,707,0
5dcf18e32fe9e33e440c7fdd90fede8e,3,2,0.0,642,0
8c80998e9876a795bd72fc7d8ba127fc,3,4,0.0,634,0
f79fe0b6e6e262031b5cce013f8c5f96,3,4,0.0,535,0
a5c004a450f5b4022b4df06019347db4,3,4,2.4038461538461537,416,0
b9e02aa91b7856b69eeef33c4366712d,3,4,0.0,563,0
2f32efc684b5ce8f99c20a77d98919dd,3,3,3.367003367003367,594,0
8337d263bfb8e16f0cf6280b3fba2d2d,3,4,0.0,702,0
ea036da08ef7250bdc236340a3fae83c,3,4,0.8703220191470844,1149,0
7bf4478d0b5992edaf945953c13b795e,3,4,5.1194539249146755,586,0
caf032bf95f6a462d717bd5f71327547,3,4,0.0,361,1
341d3f3eeee27aa8680d8916d6941968,3,4,2.985074626865672,335,1
446f5972a44e337a1c3304db023fd338,3,4,0.0,399,0
e9d37517cc57546415c8ad3521b74c8c,3,3,0.0,289,0
791ae72fd95ba4993db53b02b01e84de,3,2,0.0,180,0
d031ee01b6337d273d059331996a1e00,3,5,3.6452004860267313,823,0
71a0db3ab943228edb408d76e0c90396,3,4,14.285714285714286,560,0
97713b0dccc010b30b74726cfe5141e9,3,4,6.622516556291391,453,1
7ce3b27eebf7ea9bd2106a4f6cb52b68,3,6,0.9337068160597572,1071,0
495c250738b6a86c2846f191a076b337,3,5,0.0,791,0
ee95ab6ec3cfdd3c71fe8e858db7648c,3,4,1.890359168241966,529,0
8c9f516d486904f9164163d920a246fa,3,3,0.0,526,0
2ee46f8f1906e0addfdaf1b112821809,3,5,3.0816640986132513,649,0
394e527e1050fbd7f42782418aaa98c5,3,3,3.9682539682539684,252,0
95e3e1469999b4940dad5b4f758c4250,3,4,3.189792663476874,627,0
ce7a054b18ea65bc906127df03b27d81,3,3,6.024096385542169,332,0
9e2d8ab7f9de00323c081db5e67165eb,3,3,0.0,243,0
1e8a05cb367c3fd50c9b1a9f0dcb0be5,3,4,2.0080321285140563,498,0
71a7e6480bad1e58812be722fd6d9ea8,3,4,0.0,391,0
1740f1bffd0f8932fd37205069369139,3,4,2.4813895781637716,403,0
c37afbb623fa42d8d8b9e4671f9a99ef,3,5,3.838771593090211,521,1
ab40ff3f00a644f09c5be9a27955d427,3,4,0.0,561,0
89f13e567a94401b2ad4e1bd6048ac5f,3,4,4.319654427645788,463,0
acb10c40ebc532d45c8d97b9866d5dcd,3,3,2.05761316872428,486,0
9dfe574f56493bd1646041f398105d9f,3,3,0.0,386,0
dadeacf7a33ec981b2058574bb6ad9e6,3,3,0.0,340,0
9f6dbc9124f1f3cd385182ab03921f9e,3,6,9.283819628647215,754,0
0aa26acc1f1b9b69b6cc70882f0b25aa,3,4,4.975124378109452,402,0
ab7c5d9e7863b779015ef24ed9c4773e,3,4,0.0,390,0
6b065cec9d664eba4080d95b3501fbe8,3,4,7.092198581560283,564,0
f70b3d044ab061d601c2aa860b8f00a6,3,3,2.932551319648094,341,0
851ac8e186c528c4a55d878355f5d6f6,3,5,6.0606060606060606,660,0
9a5cae25247d867195b75f3f137c527d,3,4,4.301075268817204,465,0
6c8ed02672a299c4948f9396fcb5d8df,3,3,6.329113924050633,316,0
e535f90843f25cfc6de98ceff2d670f2,3,4,0.0,436,0
53d8d126b1909db195725f7b6807363e,3,4,1.953125,512,0
358f386bf86666012c43f14705dce7a4,3,4,0.0,572,0
88d4f0ccf2a609e43c11bad983c90feb,3,5,5.924170616113744,844,0
acfd8baa210a214b4ef68c07726f0b53,3,4,0.0,484,0
b7e5f9c198c39eff3b140dd840c02b04,3,3,0.0,451,0
62fce2a2717de62465f85dab4b7eb8c0,3,4,0.0,610,0
2fff0d223d438519ab05ce2fb91a7b2e,3,5,2.3228803716608595,861,0
5e02db012e271d31e61c267d3686d63a,3,3,0.0,311,0
6b073f8eb8174b59924fc2b0a5aad5ff,3,4,3.766478342749529,531,0
4ba2c6c17818e47a3d1aa3c31584edc3,3,4,0.0,561,0
3613445c2e0a08945f7cbcc887e403b0,3,4,1.7094017094017093,585,0
37906cb8c1aa2e14da94831650acb6c9,3,3,0.0,573,0
6a4c2962930a27976e13e50f3d9c93f5,3,3,0.0,545,0
b3745edee49bf5da3a16acfdde212df2,3,5,0.0,675,0
97913e1c93340dba9917b249d7793c8a,3,3,6.153846153846154,325,0
39c2163d5327af909479c20c39ccfc64,3,4,0.0,472,0
84f919e4a4cbe72c19dcb9a8d1d7a685,3,5,3.5587188612099645,843,0
e72919faadc8c135768b628d66f176e8,3,5,1.3297872340425532,752,0
db02ffd5ffdef79574f00e308ca9548d,3,4,1.7667844522968197,566,0
b2d50fda34d0752dcea9473d99c68174,3,4,0.0,516,0
2206fe348855a0e64c8f91d3211e3f15,3,4,0.0,489,0
a7ed93ec727ec24ff247108a8c57e350,3,4,0.0,363,0
542a7837852f2816dfc8ce88dbd5e5d8,3,4,0.0,562,0
10ead06e78a1f2a0937b63babc5bf902,3,3,8.379888268156424,358,0
db6ffd72b8a12bf7c493b617b39553f6,3,3,0.0,379,0
ea4ed562d8245895a171a05981acd8f2,3,4,1.8867924528301887,530,0
574bd50e9a6029f898b7f85b798320d3,3,4,0.0,438,0
2702dd4c021575c194be40a79adaee94,3,4,3.389830508474576,295,0
6733045644c4ce0d81db3a163393dc76,3,4,2.5641025641025643,390,0
c03d5cd864a261c01bce224cd948d575,3,4,4.987531172069826,401,1
004733054e2c85fdd3580f6f96e1ddbb,3,5,0.0,547,0
7e6a07d7eca9617df8244547401a8de8,3,4,2.865329512893983,349,0
f4efa8cf59918031584d6e76b0ebb79a,3,4,1.9801980198019802,505,0
4ea421d1691430ec8125e22887e7a39d,3,3,0.0,267,0
d29c1ef08eb1ac7906e9ff3bcf47c269,3,5,2.079002079002079,962,1
eac4ecd7c0818f6ed184766d22ca1b91,3,4,0.0,366,0
287eb8d63c9525af14fa881d0e5509e3,3,5,0.0,701,0
44338965eae48524901521d9d0f841b3,3,5,4.966887417218543,604,0
b898daacc49d3690c047365f03736b76,3,4,4.273504273504273,468,0
511af2962f25343d869fce8cf4104010,3,5,0.0,744,0
e60211bc223d99f0ec2baa42ea82f9b9,3,5,3.6463081130355515,1097,0
999dae0c5b193a579d1dcc2d2a479551,3,4,4.716981132075472,424,0
e6494548f279d7f9865bdaa4a3baeae5,3,4,0.0,493,0
fdcc863a08751088d41770ff2eff231d,3,5,0.0,964,0
50b5d5908dc8908271ff6701c9a6446d,3,4,2.183406113537118,458,0
65085af52ac3b18a121dd26453896b58,3,3,0.0,400,0
764ebbf42b64979f6bd570e161a8b09c,3,5,0.0,691,0
b9a9e6ccd1f974b3c966e023e8363218,3,3,0.0,418,0
8f3817e4df872d3933d780fc2d1f46d6,3,4,1.5197568389057752,658,0
7b43d52aa5775302a4da59e489dae8f7,3,3,17.24137931034483,174,0
9d796ffa9972711d408c433fa1b7426c,3,4,0.0,617,0
d54e46de3cdaeaebe3219c7db3090995,3,2,5.555555555555555,180,0
9dd8b82c0fc0b3d07b946a97a8381e9d,3,4,7.874015748031496,508,0
610fed968076a09382c0a0f299d3cc98,3,3,0.0,449,0
d2afdda856ef5a7170942c87fee92eb2,3,5,3.4305317324185247,583,1
407ed43b4826dba14f3ff573986057dd,3,2,0.0,310,0
7914e2b6580bcf5b0f9e832ed162749c,3,3,0.0,230,0
52749af5daa8bdd9051af27955a3102d,3,4,4.040404040404041,495,1
7cda7166f69f0ea7b179cf3845ff068e,3,5,4.854368932038835,618,0
0423c48bc8ba819df537c1ef40a95ae8,3,4,2.4691358024691357,405,0
5a93e279c4cd6f470cefb801c5a5362f,3,4,11.627906976744185,344,0
b444369911558a007160582ffc6dc4e6,3,2,7.092198581560283,423,0
c5cf4c59bcce1f7f4dad33e2ebd75d98,3,4,0.0,422,0
97fb04dcf4b860463394d2f9e1cb14eb,3,3,0.0,255,0
5ce97083083c51ec5c1d66446e56fab3,3,4,2.0202020202020203,495,0
446a2f474058b43f729c7fe6d95320d0,3,3,0.0,378,0
d0a2c338d3dac0e21710a3e3e5765eee,3,4,2.0833333333333335,480,1
8ef88733c154e6875e67b94ddfbfa3d3,3,5,0.0,574,0
6cc5a1753da8227e90281c469c25c5c1,3,3,0.0,500,0
8ee16f8b3ccc09b4877ad562c6fc2e65,3,3,3.5460992907801416,282,0
2d8848bc14cf67d236639db92a00ad35,3,4,1.3404825737265416,746,0
ee69bbb2d5c03252bd7e8561cd641d36,3,6,7.5829383886255926,1055,0
c207e36c063ef446a2549f520373a24c,3,4,2.6178010471204187,764,0
62ad4f182a6432a4b4bfb6e68cb74553,3,5,0.8382229673093042,1193,0
fa2c1ccba04775108da6151bc338dca5,3,4,2.577319587628866,388,1
485df2154df56283bf39f6ca8f7c9ecb,3,4,9.345794392523365,428,0
3c693581457b8214f81db7f2daa78301,3,4,1.9120458891013383,523,0
6caeda3d16b5dfe0973a7f303226b4fb,3,4,0.0,575,0
5ed3dd32f164f2d87c35be915b724f8e,3,4,0.0,739,0
045ab796c8e20e04fec82738586a1554,3,4,0.0,1009,0
93b14f88db27b5bec2cd63e0f8ef2fb7,3,4,0.0,642,0
a46e23151158cd8c8320ad7b9bebfdf7,3,6,2.457002457002457,814,1
e976ba6399b6754996ee0c2882314e8c,3,3,0.0,383,0
d3151890faeb7a0a0049f998a7636d17,3,4,0.0,456,0
931c8db5e64afc49da265292229716d9,3,4,5.0,600,0
09858320cc6e5fc6ba1781bdb6b80be7,3,5,1.1627906976744187,860,0
d2b71dd6ed97cd9c18b514f4f0076ac6,3,5,1.5174506828528074,659,0
327ef2862a1957c01973bbad44138551,3,5,7.49063670411985,801,1
586f1d07a793e95c617e619a6bb2f891,3,4,0.0,521,0
51fbd805f65fdabb1af1a90ffa5fe4d6,3,4,3.663003663003663,273,0
0af02930d1c10a021cccb3cb164e0980,3,5,1.297016861219196,771,0
068e6d07fcc4571b1fa3314e08aa11e9,3,5,1.2755102040816326,784,0
9a2f08ec24c08ae85ff9a55eb71bedca,3,5,3.1446540880503147,636,0
8f031d59c7a1ed26864d86abbdc7dd23,3,6,0.0,683,0
7a36c22b0c8f7229847a1796340da164,3,4,0.0,433,0
2196029a18e7ec813a6744e5588ab76b,3,4,5.291005291005291,378,0
38a37a0a432894c5801987a50e915efb,3,4,7.8125,512,1
f1f92f5847c701dc87f1227783cee135,3,3,2.0161290322580645,496,0
2739e5c17b40ed4298b852ca16bbf3e4,3,2,0.0,234,0
a9adb92cecfa58c1ea69cd9c83129fbb,3,4,1.680672268907563,595,0
9e549b7769e26d8f9ed0f85516a72a67,3,3,2.5188916876574305,397,0
58414eb009df5483c5af902cd4586305,3,4,6.944444444444445,432,0
0a5f385d04e3e26b0c399c00cedc545c,3,4,0.0,487,0
6e74516bfbefb96e149d7dbc781668a2,3,4,0.0,357,0
bebe7908e23f374a88be883306132082,3,3,0.0,693,0
8211ae33cbc420ecc9281b2c548f5569,3,4,0.0,497,0
f65613c827721fcedc973df3c6cf3361,3,5,9.375,640,0
81e7ce0aca076189d8794b5044450852,3,3,0.0,660,0
cc114b36ecb360145c5d871f5cd3aa9c,3,3,0.0,428,0
2272c41f24a38a73e25b0696e0515252,3,4,0.0,452,0
e86b1ec9a117592fd0d11ff4d0b98a7f,3,4,1.9880715705765408,503,0
0f7703dc7715d507a0f4986b7bb84bc2,3,4,1.8691588785046729,535,0
2898877caa60e3a4812a0dcee51144fd,3,4,6.224066390041494,482,0
8fdcd5e3a584def7fed2c6d7d4eabaef,3,5,3.9603960396039604,505,0
f52cc6e9a83c44c83f702c75093c1906,3,4,1.9920318725099602,502,0
abccbeda9200810c59a835534134b2ee,3,5,5.093378607809847,589,1
48506a6966cc8c85b9313264a190e01d,3,3,0.0,340,0
6a0ff3a821f5062809f37e9803fdaccb,3,5,0.940733772342427,1063,0
3103e1cd8c09807df612759fac150f93,3,4,2.8011204481792715,357,0
5594e868ab4b8d163fe6d82ec4093e38,3,4,4.705882352941177,425,0
24ce2dc2929676f40bb83a4f7d84ce2b,3,4,0.0,417,0
5d1f4143cb8e90c7b0f8df26b8ae5c11,3,3,0.0,329,0
21ead1e587b6d358700665c3d2599f02,3,5,1.7730496453900708,564,0
93e7d25e6d85fac1e474884dcb95152a,3,4,1.7271157167530224,579,0
68f71bfa0480d676c3ee5e9231cce0cd,3,3,4.444444444444445,225,0
eac010b4557257485dd8fb35bf84626c,3,5,1.6286644951140066,614,0
1e1d3fb3a486575013e46d33cf1bd5ec,3,4,0.0,624,0
5f00369c6b94d9c8e928383ad11eacf8,3,5,14.084507042253522,568,1
dc1ed4928486dd386ed4fd48f9bfd353,3,5,6.7114093959731544,596,0
d43c7fbe97cbf39267dc70e3b8960243,3,5,1.7953321364452424,1114,0
3936d0daa001a447186ca9191c2afeac,3,3,10.909090909090908,275,0
38bd5d90d081057ae25b911b756ce6a7,3,4,0.0,405,0
f6449eba274b99156c338e269f1485cd,3,4,1.589825119236884,629,0
0a7d90213de6bf9e099358a2dee61aa9,3,3,0.0,367,0
21a1b2a1670e16bf3e43d26485d8fe15,3,3,0.0,299,0
b15eaaa00fecbda85ed6c525d8742a1e,3,5,1.6313213703099512,613,0
6fe2d1b6beb1e06c446ce867897efe48,3,4,0.0,668,0
3989275bcccc9f8b14f41446c4403e9c,3,3,0.0,342,0
269264267ced7f77a8df8da3459d6234,3,4,0.0,562,0
b7f95b80f01f6b626b8519261c056c8a,3,5,1.4792899408284024,676,0
f54510c61c461a6bb3bb07d06a95a111,3,4,5.319148936170213,376,0
be51dddeb2c427dcaf9c584fbc0edd61,3,5,6.342494714587738,473,0
ede97e4fa40a17df3c36c4bf1b105a24,3,5,1.8518518518518519,540,0
78038966db2ae0187e85a754d21caea5,3,4,0.0,352,0
c57ce2f77773a1cc39f1001040d664f7,3,4,0.0,424,0
781e2b02ded4cea23c85edf128234171,3,5,3.3840947546531304,591,0
b667f4c4b8696d53ccf891fdc2c0d21f,3,2,3.236245954692557,309,0
cf8c7e29449fcc2887275bce9e1d93ff,3,4,2.1881838074398248,457,0
80221b3fe536479e6e01de06c01613cc,3,3,0.0,356,0
35c156350f0b03eaa648c6a92c05195b,3,5,1.2330456226880395,811,0
2b1afd9c4d38de6a244a7bf5e102a141,3,4,0.0,500,0
c9e7b1f183172bee408b87e6c5f75a8e,3,5,0.0,782,0
5b23a3172d430958c4be2ea11add61a8,3,4,0.0,674,0
339e82afaf1bc90acb1c9191d9bf4a81,3,5,0.0,724,0
d476fb407041d4f98113901ce46e10e1,3,4,1.763668430335097,567,0
3fb918ac636c5216c3acdf58ec6908ae,3,4,5.39568345323741,556,0
e8c2575a58f9a4e4ae6357edb9934718,4,3,3.1746031746031744,315,0
2887b6dcf46ef22e6a01732080ff0971,4,5,2.824858757062147,708,0
4a20a605ae840a73fbc721591ffc8dc1,4,6,7.5566750629722925,794,0
33a7eae4bc8dd2ed6342f3f947879482,4,5,4.643962848297214,646,0
d68c08dafe5e5fcc03d5b17980aeb1c3,4,5,3.6429872495446265,549,0
04852a5cb7b45190e8a5be89c9d1090d,4,4,0.0,379,0
6c1c33f072ac0c34f79d5ef3f5771bbf,4,3,0.0,262,0
e058f8ab88ad00ee27579504ca668040,4,4,2.7624309392265194,362,0
86b07bf0919fd833fb1980ce93659f1d,4,3,0.0,368,0
37d9a6a9d345b73f35d3a607fdc30807,4,3,4.219409282700422,237,0
a3d4193b0253ef486f967eea12941451,4,5,12.903225806451612,620,0
4210eb8e67887607f1aae2d45ae38893,4,4,5.208333333333333,384,1
e705612eb0f06fec6daa4aa973049de3,4,5,5.649717514124294,885,0
17c112634a300edf9c31f383d41a0ec3,4,4,5.277044854881266,379,0
18e4fa0d20f8e66d95e4ca71b568b6eb,4,3,0.0,428,0
8a10a9989da41d21a3ec7ab0204aed54,4,4,1.9193857965451055,521,0
3fc5272bc87e71ade05dd2552e4957f2,4,2,0.0,189,0
789f7562c200f3ecc4bd29c3d8374933,4,2,0.0,945,0
dfabc11e12c0c27bfb5db7b9303a4d7e,4,2,0.0,366,0
457aac51bc1d03ebd285bf765319615a,4,3,6.134969325153374,326,0
40fdc1dba5aabbcd3defa89bd998f074,4,2,0.0,278,0
2174e82d2b7abf0cdbc2a9049cbffc02,4,3,0.0,349,0
1cf5d91994f725d09ad49455334dc7d0,4,3,2.840909090909091,352,0
a48c025258a4d16a28af78159d415625,4,5,0.9940357852882704,1006,0
b3107e6c8f23a42da1fab5cb9cfd2ff4,4,3,2.4038461538461537,416,0
d3421fb87903e5f8e7e1b9e968eb8e07,4,4,0.0,495,0
0b620c3e39f7f840339b948b422c4302,4,5,1.1641443538998837,859,0
40b6198471c15802fb6f0f26b70985fd,4,3,0.0,296,0
ba2084988f1df4b78cf06053bc002cfb,4,4,0.0,503,0
980caebfd5bd2bdc60fa1bab87db2533,4,4,0.0,462,0
260e74385c6fee468a62f4b319669b4f,4,4,0.0,377,0
f1dbe67f70450987621b19f1ed0db8e9,4,6,10.193679918450561,981,0
1943f852d211e0137b1300b1a6d69dbb,4,4,5.847953216374269,513,0
ccd39a983676ea062ed487bc66528ee0,4,3,4.47427293064877,447,0
db435d57c9a37bc52113715dfbb5e395,4,3,2.074688796680498,482,0
a5af78d19fba8987e30c7d6481d99d03,4,4,1.8656716417910448,536,0
2333ac5e5e2e50a82efcf80038ec3704,4,4,0.0,497,0
659d3356e297a5161cae7b41274dfbde,4,2,0.0,365,0
7d450854762718bcbf501037b2c9ee4c,4,5,1.644736842105263,608,0
c6dc3a57f68e2bbdcb565d0c3c7ed08b,4,5,6.342494714587738,473,0
951477cb567f8e5c2439dea4a890c81a,4,3,4.962779156327543,403,0
a51c4186733f4039f4da0ed3cceeea3a,4,4,1.5797788309636651,633,0
d671199bc122ba668906fdee31e70129,4,6,3.816793893129771,786,0
4a6b4c2bbedc73ceb29762ab7543b48d,4,5,1.288659793814433,776,0
01f25ebc68e01acacc3bb67dd782e63d,4,3,0.0,338,0
150b5d3e111c7474a60403b6c1853027,4,5,4.985044865403789,1003,0
a2dcd08dd83d777bea5773907f7cb5d0,4,5,1.5873015873015872,630,0
b0853e6c257f87243c29485ca0f711af,4,3,0.0,519,0
b4b6791900c709b40eca3411382f8168,4,2,0.0,367,0
d63de1e00be0ba5d14d28fb88a6b3e93,4,4,0.0,326,0
cdde6832a0d97e5a195844cea3f15997,4,3,3.1545741324921135,317,0
44ae485c4936121a25b8da418c24a6f9,4,4,0.0,446,0
29f1ca1e095e3d0b0a6cd2391e67a23c,4,2,0.0,227,0
9c19172a554572d0df4cb76ccbeacc06,4,4,4.0241448692152915,497,0
370541ce90ac1d53a033866b38236e23,4,3,2.816901408450704,355,0
0ff6c11711ae6ecc10c045b2b6f834dd,4,4,0.0,643,0
c588122e7897bdf9ff9758735d420e21,4,2,0.0,494,0
5687e15c7a44493b0bc7541021ef68dd,4,2,0.0,251,0
45a00c2191efb07003ca1d9b891f07b2,4,5,0.0,599,0
ee06f5fe58dd89642ecb8b0db553592e,4,6,7.604562737642586,526,0
79d28ea5f0c829a3ab4fc546d25e4484,4,3,4.424778761061947,452,0
8e43e11392e1e1ac664505d3fa2e8b1f,4,4,1.6,625,0
6ae19585bb140964babd158c77504e6e,4,4,2.949852507374631,339,0
9421b22b2cc6e6ad3fae81a0c128b148,4,5,4.545454545454546,440,0
16f6d6b3991c4d66665da0928d7a9b73,4,4,2.1052631578947367,475,0
dc3ac125fa5b6b199c0659de6b761d8f,4,4,4.444444444444445,450,0
aa1cae3339cb3b22a5d72dfc9930ef6d,4,6,0.0,676,0
149b92d580cdc3805fdfeddf86b48d80,4,4,0.0,744,0
c5eebadb13f46942db277bdf55cab112,4,5,1.3054830287206267,766,0
11f7813cdfa40af247bc0aac3f3316e0,4,4,0.0,441,0
41e52c5ee23d03cf445f9b0f40cc4088,4,3,0.0,257,1
d80defe9bfada0445ae726453737a20e,4,3,0.0,566,0
7a55230c6f020797e39a46034b376b2f,4,3,0.0,238,0
dc5dedc15c0013c95f5d01c247bc0d55,4,2,0.0,227,0
c95b16b2360946df404b9eefe01d36a3,4,4,0.0,505,0
ab8f0e31f2bb239f7a5f6f525ec607c7,4,4,4.823151125401929,622,0
80da3a10fc14b9625d1c425d2773ec20,4,4,4.405286343612334,454,0
b630b759eb25d4d91fd01cdf284f9d8c,4,4,8.474576271186441,472,0
a2c4ab20abad96073c90ed5d100d7993,4,4,0.0,518,0
36419e8897f7b3a86248b5ed797b463d,4,3,3.9840637450199203,502,0
b5b8f626509785ad8b2b08e4c4bc4208,4,3,6.389776357827476,313,0
1d3c802a4ba826e29cc6cdc48f20849a,4,3,0.0,360,0
c2892d30a7ff88b210c8e9bd6e004bdf,4,4,2.127659574468085,470,0
f415bc3ad517b189328e996b08d3990e,4,4,8.746355685131196,343,0
3c096d637dff8ea494d47df2ff0eb636,4,2,0.0,157,0
12d55e067555f107a28ad5cf2e31f2f0,4,5,5.681818181818182,528,0
e8d64921b18fe9fe4fd67d172962b561,4,3,5.555555555555555,360,0
b4b1f14679f38efe33c18223908ac209,4,4,0.0,531,0
4e592488f9a554a38d7328534ae3e5b0,4,4,2.336448598130841,428,0
fe7bb0461e1093b4f1c9a0c0cec4bdb2,4,2,5.555555555555555,180,0
deb046d535a7c53f51d7ef1c9bfc3bbe,4,3,6.211180124223603,322,0
83e4262453203c6f47be9c6ae3784a95,4,5,2.7958993476234855,1073,0
1e760cb4d6db7cd1f1189f86af54a361,4,4,0.0,482,0
ff2f60893312eca3483b95e91d545698,4,5,20.491803278688526,488,1
ac50434758a1fe82f91ac9dad4598a15,4,5,3.2733224222585924,611,1
4fc10b5a24e1d135bc91020f4950ec10,4,2,0.0,433,0
8752e44237f0687b07f292a397b6a3e5,4,4,9.287925696594428,323,0
bbc6888e96c3fd5fba00571608333b17,4,4,5.6417489421720735,709,0
9b2679e128c83c61bf859f5f67ebd2bc,4,2,0.0,194,0
379b23b6b5d9403eb481d3b737048183,4,4,0.0,668,0
e07dff2b3cad02d5368d73bb2ecda8d1,4,4,6.097560975609756,492,1
3c1eae5ef456fe25b04e099e4de120d4,4,3,0.0,294,0
11d82c110990d4ca2b1b5a4cb369a768,4,3,2.207505518763797,453,0
4200cac72b4ab91a00bec24b99201b90,4,3,0.0,406,0
45276167101083bc11a1e83c1776de37,4,4,0.0,359,0
66eb9e07bc47d65674a372b27ead262a,4,4,1.9569471624266144,511,0
733a1447aa49f08f5dcebbcbd0dfc558,4,5,5.649717514124294,531,0
97346aba6d8d5ae44d16aaba8107ee13,4,3,0.0,509,0
35352379bcf64ec4d2f48f4506f03a4b,4,3,2.6666666666666665,375,0
dd48ef8a8f879a76ee60ea1524e09e67,4,4,2.3094688221709005,433,0
61e741a95be4f61289ee68184bfc1e5e,4,3,6.920415224913495,289,0
cf30ab5de90d2e5c5c61cb8a7b54a0f8,4,4,2.237136465324385,447,1
d63466783a664e7810fb1eb7431aa9f2,4,4,0.0,658,0
09b0bcda098f7b7820da6ccf652283ea,4,4,4.9504950495049505,404,0
ff256080669aaaeb30e3b4186dc23ae6,4,2,0.0,548,0
3e408f403ece67885873fbe69be2d11c,4,3,0.0,531,0
320d94a2ed6eeca341d431be639f7441,4,4,0.0,390,1
1ee56276e27478a58773b2f03c56dfbc,4,2,0.0,419,0
eb9c1017ba227dd647c0f48966757ec4,4,3,0.0,339,0
dd227b0963c160ad1f75d30a285bc208,4,3,0.0,293,0
0254a8669af9d8a631141461842c268a,4,4,1.02880658436214,972,0
0f86e949dd66ca8998f13c7a27681485,4,5,4.264392324093817,469,0
af6c81b3b0c052ae5c4babf32d601033,4,5,3.2502708559046587,923,0
621caaa7cba56f619c1142d7f154b902,4,4,0.0,953,0
94f82adcf64e367816950fc2eda57d91,4,4,0.0,485,0
6cc77ec681d113997d762574619a52db,4,4,1.5847860538827259,631,0
140255b0591a3921042bd1b431c9dbc5,4,6,5.159958720330238,969,0
6f7585479122b6e7e369fd8b77796d7c,4,3,0.0,253,0
e1db9652dd7d3d83509bf24a32e1a124,4,5,3.5906642728904847,557,0
69b2a56efbc7095a5bacc571d7a60008,4,3,4.032258064516129,248,0
1cae0efccde4361e623e7ddb19086766,4,5,1.2578616352201257,795,1
ddba3ce704e3429b231edbcb69afbd2a,4,4,0.0,471,0
0f6cbe4bfba418b2acdd876ffc3e6378,4,4,2.7624309392265194,362,0
8182d87d669e82821f3c6bdf7abfce7e,4,3,0.0,395,0
db7fb49788b3689ab1a7f061fae14e49,4,3,3.4129692832764507,293,0
4c23ac16d17393fb5d680d36139e07a2,4,3,8.287292817679559,362,0
053d1fd20b5d535cafd3fea0fe532f52,4,5,0.0,507,0
6f193e58048b614663888fb0edd8124b,4,2,0.0,259,0
be2b4a6f24c3b0a62438bf5527bd0313,4,4,5.2493438320209975,381,1
de9e3e002b7227545850fd359df1c002,4,3,0.0,310,0
f342a62171b944668f386cf744a05ccd,4,2,0.0,174,0
e8c15c7b364416b49010fe77ecbc804a,4,3,0.0,186,0
2ae04ef850c655b07b0bba4dd357b25b,4,5,0.0,914,0
0fac53053db6a23ac82d6407e7d7de59,4,5,2.886002886002886,693,0
c166014becb8a6cef402d4585ed785c4,4,4,5.47945205479452,730,0
8f05980515f66a62c30fdb8d36c103a6,4,3,4.854368932038835,206,0
7ec5e48f9ce0a118b14f17e8c057ef87,4,5,1.001001001001001,999,0
46873d9663381a3cabf1de75db44c1cc,4,5,0.0,744,0
e1dcb29ef7f1c67e81785a41458b39f3,4,5,2.8208744710860367,709,0
b941351a6a8610201725f115d185ea7c,4,5,0.0,502,0
9d49a7a830ba033515b45d2499d7ac73,4,3,0.0,622,0
4d3397b7ee5f8bedaa81e690c913f832,4,5,0.0,839,0
f870337e13757c327f5de7e3b715e531,4,5,8.174386920980927,734,0
9a9dfc6ebd2035252572482dce877830,4,4,1.7985611510791366,556,0
26a3be183ac32c1ce33fc2a406ef870f,4,1,0.0,174,0
0ab5d8f55b5051e9d5198b8a7687b2df,4,4,0.0,568,0
7e7034f82935b6a23b55758288de61d8,4,2,0.0,295,0
245e2f11df67d33e597315f5559ba197,4,4,1.7985611510791366,556,0
7464529f8f585c6c95f199f29a8e1fb8,4,4,1.6313213703099512,613,1
f025e761aa70ff2c4b346ee348a7f551,4,4,7.561436672967864,529,0
f08f89fb5a8008efa4fe7260e4883032,4,4,0.0,311,0
1a2840d71870fcc1017c30d88c6bc21f,4,5,4.225352112676056,710,0
4748bf9b72615a2dee2ad9b8e5f81df9,4,5,1.8416206261510129,543,0
695ad2fbb9f9316fa04534867d1baf7d,4,5,0.0,887,0
2572c10c1134f086e66e516e111fb468,4,4,5.617977528089888,534,0
293ba0a49bc38e12136d98456c50e351,4,3,0.0,279,0
aabbf5fd18d90165b2ee38532cf78ec0,4,3,0.0,300,0
cfa456ac891c0d7cd8d2c33d34693c1c,4,4,2.0618556701030926,485,0
f5ae9c2163e89c1d572249fdf39de190,4,4,2.0242914979757085,494,0
395621687dd1621f1f1844f7837a4f7b,4,2,0.0,258,0
0d783c86d60e44ba708989651c4585c0,4,5,3.937007874015748,508,0
bb5de14dc2b1c1b2f33c8463b4796624,4,5,0.0,611,0
db8da94bbfacdf016f8195370af758b7,4,1,0.0,169,0
5987b0fc6995bfddf8f821ebda933d71,4,4,2.1691973969631237,461,0
aeb0a90fdc28043accf0f1cd2dac2033,4,2,0.0,378,0
a07b2e6c2f6ef0507742bc2e6f0f1ff6,4,5,2.1052631578947367,475,0
666775095ca28193f5db60fc2ea6c7e3,4,3,8.333333333333334,240,0
